unit,time,value,role,group,units
RevPAR_UpperUpscale,2019-03-01,227.63,outcome,class,dollar
RevPAR_UpperUpscale,2019-04-01,220.69,outcome,class,dollar
RevPAR_UpperUpscale,2019-05-01,212.05,outcome,class,dollar
RevPAR_UpperUpscale,2019-06-01,246.38,outcome,class,dollar
RevPAR_UpperUpscale,2019-07-01,270.1,outcome,class,dollar
RevPAR_UpperUpscale,2019-08-01,256.69,outcome,class,dollar
RevPAR_UpperUpscale,2019-09-01,202.09,outcome,class,dollar
RevPAR_UpperUpscale,2019-10-01,206.84,outcome,class,dollar
RevPAR_UpperUpscale,2019-11-01,207.41,outcome,class,dollar
RevPAR_UpperUpscale,2019-12-01,274.97,outcome,class,dollar
RevPAR_UpperUpscale,2020-01-01,258.71,outcome,class,dollar
RevPAR_UpperUpscale,2020-02-01,258.37,outcome,class,dollar
RevPAR_UpperUpscale,2020-03-01,120.32,outcome,class,dollar
RevPAR_UpperUpscale,2020-04-01,7.11,outcome,class,dollar
RevPAR_UpperUpscale,2020-05-01,15.74,outcome,class,dollar
RevPAR_UpperUpscale,2020-06-01,26.72,outcome,class,dollar
RevPAR_UpperUpscale,2020-07-01,38.34,outcome,class,dollar
RevPAR_UpperUpscale,2020-08-01,34.99,outcome,class,dollar
RevPAR_UpperUpscale,2020-09-01,27.63,outcome,class,dollar
RevPAR_UpperUpscale,2020-10-01,28.97,outcome,class,dollar
RevPAR_UpperUpscale,2020-11-01,45.09,outcome,class,dollar
RevPAR_UpperUpscale,2020-12-01,52.54,outcome,class,dollar
RevPAR_UpperUpscale,2021-01-01,44.25,outcome,class,dollar
RevPAR_UpperUpscale,2021-02-01,65.07,outcome,class,dollar
RevPAR_UpperUpscale,2021-03-01,104.36,outcome,class,dollar
RevPAR_UpperUpscale,2021-04-01,131.77,outcome,class,dollar
RevPAR_UpperUpscale,2021-05-01,160.47,outcome,class,dollar
RevPAR_UpperUpscale,2021-06-01,239.57,outcome,class,dollar
RevPAR_UpperUpscale,2021-07-01,293.99,outcome,class,dollar
RevPAR_UpperUpscale,2021-08-01,244.0,outcome,class,dollar
RevPAR_UpperUpscale,2021-09-01,155.91,outcome,class,dollar
RevPAR_UpperUpscale,2021-10-01,151.98,outcome,class,dollar
RevPAR_UpperUpscale,2021-11-01,171.04,outcome,class,dollar
RevPAR_UpperUpscale,2021-12-01,279.35,outcome,class,dollar
RevPAR_UpperUpscale,2022-01-01,207.24,outcome,class,dollar
RevPAR_UpperUpscale,2022-02-01,238.26,outcome,class,dollar
RevPAR_UpperUpscale,2022-03-01,279.6,outcome,class,dollar
RevPAR_UpperUpscale,2022-04-01,274.18,outcome,class,dollar
RevPAR_UpperUpscale,2022-05-01,247.76,outcome,class,dollar
RevPAR_UpperUpscale,2022-06-01,298.11,outcome,class,dollar
RevPAR_UpperUpscale,2022-07-01,338.73,outcome,class,dollar
RevPAR_UpperUpscale,2022-08-01,291.7,outcome,class,dollar
RevPAR_UpperUpscale,2022-09-01,251.19,outcome,class,dollar
RevPAR_UpperUpscale,2022-10-01,244.19,outcome,class,dollar
RevPAR_UpperUpscale,2022-11-01,240.18,outcome,class,dollar
RevPAR_UpperUpscale,2022-12-01,295.46,outcome,class,dollar
RevPAR_UpperUpscale,2023-01-01,266.83,outcome,class,dollar
RevPAR_UpperUpscale,2023-02-01,277.64,outcome,class,dollar
RevPAR_UpperUpscale,2023-03-01,285.75,outcome,class,dollar
RevPAR_UpperUpscale,2023-04-01,273.04,outcome,class,dollar
RevPAR_UpperUpscale,2023-05-01,255.18,outcome,class,dollar
RevPAR_UpperUpscale,2023-06-01,302.01,outcome,class,dollar
RevPAR_UpperUpscale,2023-07-01,317.39,outcome,class,dollar
RevPAR_UpperUpscale,2023-08-01,269.64,outcome,class,dollar
RevPAR_UpperUpscale,2023-09-01,272.99,outcome,class,dollar
RevPAR_UpperUpscale,2023-10-01,262.6,outcome,class,dollar
RevPAR_UpperUpscale,2023-11-01,252.17,outcome,class,dollar
RevPAR_UpperUpscale,2023-12-01,287.51,outcome,class,dollar
RevPAR_UpperUpscale,2024-01-01,272.92,outcome,class,dollar
RevPAR_UpperUpscale,2024-02-01,289.99,outcome,class,dollar
RevPAR_UpperUpscale,2024-03-01,275.04,outcome,class,dollar
RevPAR_UpperUpscale,2024-04-01,250.79,outcome,class,dollar
RevPAR_UpperUpscale,2024-05-01,243.47,outcome,class,dollar
RevPAR_UpperUpscale,2024-06-01,284.75,outcome,class,dollar
RevPAR_UpperUpscale,2024-07-01,304.11,outcome,class,dollar
RevPAR_UpperUpscale,2024-08-01,263.15,outcome,class,dollar
RevPAR_UpperUpscale,2024-09-01,218.14,outcome,class,dollar
RevPAR_UpperUpscale,2024-10-01,224.26,outcome,class,dollar
RevPAR_UpperUpscale,2024-11-01,215.5,outcome,class,dollar
RevPAR_UpperUpscale,2024-12-01,279.68,outcome,class,dollar
RevPAR_UpperUpscale,2025-01-01,256.24,outcome,class,dollar
RevPAR_UpperUpscale,2025-02-01,272.77,outcome,class,dollar
RevPAR_UpperUpscale,2025-03-01,261.97,outcome,class,dollar
RevPAR_UpperUpscale,2025-04-01,250.73,outcome,class,dollar
RevPAR_UpperUpscale,2025-05-01,226.17,outcome,class,dollar
RevPAR_UpperUpscale,2025-06-01,262.54,outcome,class,dollar
RevPAR_UpperUpscale,2025-07-01,284.15,outcome,class,dollar
RevPAR_UpperUpscale,2025-08-01,246.64,outcome,class,dollar
RevPAR_UpperUpscale,2025-09-01,215.77,outcome,class,dollar
RevPAR_UpperUpscale,2025-10-01,224.13,outcome,class,dollar
RevPAR_UpperUpscale,2025-11-01,227.06,outcome,class,dollar
RevPAR_UpperUpscale,2025-12-01,306.79,outcome,class,dollar
RevPAR_UpperUpscale,2026-01-01,272.13,outcome,class,dollar
RevPAR_UpperUpscale,2026-02-01,285.63,outcome,class,dollar
RevPAR_UpperUpscale,2026-03-01,266.96,outcome,class,dollar
RevPAR_UpperUpscale,2026-04-01,256.77,outcome,class,dollar
RevPAR_UpperUpscale,2026-05-01,246.16,outcome,class,dollar
RevPAR_Upscale,2016-03-01,140.73,outcome,class,dollar
RevPAR_Upscale,2016-04-01,122.5,outcome,class,dollar
RevPAR_Upscale,2016-05-01,122.62,outcome,class,dollar
RevPAR_Upscale,2016-06-01,138.15,outcome,class,dollar
RevPAR_Upscale,2016-07-01,155.66,outcome,class,dollar
RevPAR_Upscale,2016-08-01,142.43,outcome,class,dollar
RevPAR_Upscale,2016-09-01,133.82,outcome,class,dollar
RevPAR_Upscale,2016-10-01,130.61,outcome,class,dollar
RevPAR_Upscale,2016-11-01,123.98,outcome,class,dollar
RevPAR_Upscale,2016-12-01,159.31,outcome,class,dollar
RevPAR_Upscale,2017-01-01,157.83,outcome,class,dollar
RevPAR_Upscale,2017-02-01,162.78,outcome,class,dollar
RevPAR_Upscale,2017-03-01,151.1,outcome,class,dollar
RevPAR_Upscale,2017-04-01,136.05,outcome,class,dollar
RevPAR_Upscale,2017-05-01,131.85,outcome,class,dollar
RevPAR_Upscale,2017-06-01,152.78,outcome,class,dollar
RevPAR_Upscale,2017-07-01,165.89,outcome,class,dollar
RevPAR_Upscale,2017-08-01,142.76,outcome,class,dollar
RevPAR_Upscale,2017-09-01,128.26,outcome,class,dollar
RevPAR_Upscale,2017-10-01,132.66,outcome,class,dollar
RevPAR_Upscale,2017-11-01,132.61,outcome,class,dollar
RevPAR_Upscale,2017-12-01,164.28,outcome,class,dollar
RevPAR_Upscale,2018-01-01,166.84,outcome,class,dollar
RevPAR_Upscale,2018-02-01,180.9,outcome,class,dollar
RevPAR_Upscale,2018-03-01,162.34,outcome,class,dollar
RevPAR_Upscale,2018-04-01,150.74,outcome,class,dollar
RevPAR_Upscale,2018-05-01,147.37,outcome,class,dollar
RevPAR_Upscale,2018-06-01,163.5,outcome,class,dollar
RevPAR_Upscale,2018-07-01,175.34,outcome,class,dollar
RevPAR_Upscale,2018-08-01,157.97,outcome,class,dollar
RevPAR_Upscale,2018-09-01,140.95,outcome,class,dollar
RevPAR_Upscale,2018-10-01,143.26,outcome,class,dollar
RevPAR_Upscale,2018-11-01,138.73,outcome,class,dollar
RevPAR_Upscale,2018-12-01,170.86,outcome,class,dollar
RevPAR_Upscale,2019-01-01,169.96,outcome,class,dollar
RevPAR_Upscale,2019-02-01,180.62,outcome,class,dollar
RevPAR_Upscale,2019-03-01,160.7,outcome,class,dollar
RevPAR_Upscale,2019-04-01,152.47,outcome,class,dollar
RevPAR_Upscale,2019-05-01,143.37,outcome,class,dollar
RevPAR_Upscale,2019-06-01,162.46,outcome,class,dollar
RevPAR_Upscale,2019-07-01,173.65,outcome,class,dollar
RevPAR_Upscale,2019-08-01,159.94,outcome,class,dollar
RevPAR_Upscale,2019-09-01,140.17,outcome,class,dollar
RevPAR_Upscale,2019-10-01,157.63,outcome,class,dollar
RevPAR_Upscale,2019-11-01,153.32,outcome,class,dollar
RevPAR_Upscale,2019-12-01,194.47,outcome,class,dollar
RevPAR_Upscale,2020-01-01,200.12,outcome,class,dollar
RevPAR_Upscale,2020-02-01,202.48,outcome,class,dollar
RevPAR_Upscale,2020-03-01,104.13,outcome,class,dollar
RevPAR_Upscale,2020-04-01,11.19,outcome,class,dollar
RevPAR_Upscale,2020-05-01,12.96,outcome,class,dollar
RevPAR_Upscale,2020-06-01,19.53,outcome,class,dollar
RevPAR_Upscale,2020-07-01,30.15,outcome,class,dollar
RevPAR_Upscale,2020-08-01,32.4,outcome,class,dollar
RevPAR_Upscale,2020-09-01,25.63,outcome,class,dollar
RevPAR_Upscale,2020-10-01,29.03,outcome,class,dollar
RevPAR_Upscale,2020-11-01,39.87,outcome,class,dollar
RevPAR_Upscale,2020-12-01,55.63,outcome,class,dollar
RevPAR_Upscale,2021-01-01,51.34,outcome,class,dollar
RevPAR_Upscale,2021-02-01,64.44,outcome,class,dollar
RevPAR_Upscale,2021-03-01,95.3,outcome,class,dollar
RevPAR_Upscale,2021-04-01,115.87,outcome,class,dollar
RevPAR_Upscale,2021-05-01,138.96,outcome,class,dollar
RevPAR_Upscale,2021-06-01,191.23,outcome,class,dollar
RevPAR_Upscale,2021-07-01,224.82,outcome,class,dollar
RevPAR_Upscale,2021-08-01,197.55,outcome,class,dollar
RevPAR_Upscale,2021-09-01,139.93,outcome,class,dollar
RevPAR_Upscale,2021-10-01,141.98,outcome,class,dollar
RevPAR_Upscale,2021-11-01,157.5,outcome,class,dollar
RevPAR_Upscale,2021-12-01,223.49,outcome,class,dollar
RevPAR_Upscale,2022-01-01,173.88,outcome,class,dollar
RevPAR_Upscale,2022-02-01,193.94,outcome,class,dollar
RevPAR_Upscale,2022-03-01,204.96,outcome,class,dollar
RevPAR_Upscale,2022-04-01,202.18,outcome,class,dollar
RevPAR_Upscale,2022-05-01,186.5,outcome,class,dollar
RevPAR_Upscale,2022-06-01,217.5,outcome,class,dollar
RevPAR_Upscale,2022-07-01,246.67,outcome,class,dollar
RevPAR_Upscale,2022-08-01,217.74,outcome,class,dollar
RevPAR_Upscale,2022-09-01,192.05,outcome,class,dollar
RevPAR_Upscale,2022-10-01,194.44,outcome,class,dollar
RevPAR_Upscale,2022-11-01,185.11,outcome,class,dollar
RevPAR_Upscale,2022-12-01,225.88,outcome,class,dollar
RevPAR_Upscale,2023-01-01,219.81,outcome,class,dollar
RevPAR_Upscale,2023-02-01,233.8,outcome,class,dollar
RevPAR_Upscale,2023-03-01,224.03,outcome,class,dollar
RevPAR_Upscale,2023-04-01,201.57,outcome,class,dollar
RevPAR_Upscale,2023-05-01,189.48,outcome,class,dollar
RevPAR_Upscale,2023-06-01,217.14,outcome,class,dollar
RevPAR_Upscale,2023-07-01,217.25,outcome,class,dollar
RevPAR_Upscale,2023-08-01,202.65,outcome,class,dollar
RevPAR_Upscale,2023-09-01,215.23,outcome,class,dollar
RevPAR_Upscale,2023-10-01,211.43,outcome,class,dollar
RevPAR_Upscale,2023-11-01,194.39,outcome,class,dollar
RevPAR_Upscale,2023-12-01,216.02,outcome,class,dollar
RevPAR_Upscale,2024-01-01,224.25,outcome,class,dollar
RevPAR_Upscale,2024-02-01,237.69,outcome,class,dollar
RevPAR_Upscale,2024-03-01,211.04,outcome,class,dollar
RevPAR_Upscale,2024-04-01,197.09,outcome,class,dollar
RevPAR_Upscale,2024-05-01,183.36,outcome,class,dollar
RevPAR_Upscale,2024-06-01,191.05,outcome,class,dollar
RevPAR_Upscale,2024-07-01,199.67,outcome,class,dollar
RevPAR_Upscale,2024-08-01,179.44,outcome,class,dollar
RevPAR_Upscale,2024-09-01,159.91,outcome,class,dollar
RevPAR_Upscale,2024-10-01,170.11,outcome,class,dollar
RevPAR_Upscale,2024-11-01,158.32,outcome,class,dollar
RevPAR_Upscale,2024-12-01,191.61,outcome,class,dollar
RevPAR_Upscale,2025-01-01,190.61,outcome,class,dollar
RevPAR_Upscale,2025-02-01,206.45,outcome,class,dollar
RevPAR_Upscale,2025-03-01,180.94,outcome,class,dollar
RevPAR_Upscale,2025-04-01,165.47,outcome,class,dollar
RevPAR_Upscale,2025-05-01,152.41,outcome,class,dollar
RevPAR_Upscale,2025-06-01,163.46,outcome,class,dollar
RevPAR_Upscale,2025-07-01,173.19,outcome,class,dollar
RevPAR_Upscale,2025-08-01,161.68,outcome,class,dollar
RevPAR_Upscale,2025-09-01,146.76,outcome,class,dollar
RevPAR_Upscale,2025-10-01,154.2,outcome,class,dollar
RevPAR_Upscale,2025-11-01,143.99,outcome,class,dollar
RevPAR_Upscale,2025-12-01,193.85,outcome,class,dollar
RevPAR_Upscale,2026-01-01,181.57,outcome,class,dollar
RevPAR_Upscale,2026-02-01,193.96,outcome,class,dollar
RevPAR_Upscale,2026-03-01,169.24,outcome,class,dollar
RevPAR_Upscale,2026-04-01,159.35,outcome,class,dollar
RevPAR_Upscale,2026-05-01,150.52,outcome,class,dollar
Financial_Emp,1990-01-01,30700.0,donor,insulated,jobs
Financial_Emp,1990-02-01,30800.0,donor,insulated,jobs
Financial_Emp,1990-03-01,30900.0,donor,insulated,jobs
Financial_Emp,1990-04-01,31000.0,donor,insulated,jobs
Financial_Emp,1990-05-01,31200.0,donor,insulated,jobs
Financial_Emp,1990-06-01,31500.0,donor,insulated,jobs
Financial_Emp,1990-07-01,31700.0,donor,insulated,jobs
Financial_Emp,1990-08-01,31800.0,donor,insulated,jobs
Financial_Emp,1990-09-01,31800.0,donor,insulated,jobs
Financial_Emp,1990-10-01,32000.0,donor,insulated,jobs
Financial_Emp,1990-11-01,32000.0,donor,insulated,jobs
Financial_Emp,1990-12-01,31900.0,donor,insulated,jobs
Financial_Emp,1991-01-01,31600.0,donor,insulated,jobs
Financial_Emp,1991-02-01,31300.0,donor,insulated,jobs
Financial_Emp,1991-03-01,31400.0,donor,insulated,jobs
Financial_Emp,1991-04-01,31400.0,donor,insulated,jobs
Financial_Emp,1991-05-01,31500.0,donor,insulated,jobs
Financial_Emp,1991-06-01,31600.0,donor,insulated,jobs
Financial_Emp,1991-07-01,31700.0,donor,insulated,jobs
Financial_Emp,1991-08-01,31700.0,donor,insulated,jobs
Financial_Emp,1991-09-01,31500.0,donor,insulated,jobs
Financial_Emp,1991-10-01,31700.0,donor,insulated,jobs
Financial_Emp,1991-11-01,31900.0,donor,insulated,jobs
Financial_Emp,1991-12-01,31900.0,donor,insulated,jobs
Financial_Emp,1992-01-01,31000.0,donor,insulated,jobs
Financial_Emp,1992-02-01,31000.0,donor,insulated,jobs
Financial_Emp,1992-03-01,31100.0,donor,insulated,jobs
Financial_Emp,1992-04-01,31100.0,donor,insulated,jobs
Financial_Emp,1992-05-01,31100.0,donor,insulated,jobs
Financial_Emp,1992-06-01,31200.0,donor,insulated,jobs
Financial_Emp,1992-07-01,31200.0,donor,insulated,jobs
Financial_Emp,1992-08-01,31200.0,donor,insulated,jobs
Financial_Emp,1992-09-01,31300.0,donor,insulated,jobs
Financial_Emp,1992-10-01,31600.0,donor,insulated,jobs
Financial_Emp,1992-11-01,31400.0,donor,insulated,jobs
Financial_Emp,1992-12-01,31500.0,donor,insulated,jobs
Financial_Emp,1993-01-01,31900.0,donor,insulated,jobs
Financial_Emp,1993-02-01,31900.0,donor,insulated,jobs
Financial_Emp,1993-03-01,32000.0,donor,insulated,jobs
Financial_Emp,1993-04-01,32299.999999999996,donor,insulated,jobs
Financial_Emp,1993-05-01,32400.0,donor,insulated,jobs
Financial_Emp,1993-06-01,32500.0,donor,insulated,jobs
Financial_Emp,1993-07-01,32500.0,donor,insulated,jobs
Financial_Emp,1993-08-01,32400.0,donor,insulated,jobs
Financial_Emp,1993-09-01,32400.0,donor,insulated,jobs
Financial_Emp,1993-10-01,32400.0,donor,insulated,jobs
Financial_Emp,1993-11-01,32500.0,donor,insulated,jobs
Financial_Emp,1993-12-01,32200.000000000004,donor,insulated,jobs
Financial_Emp,1994-01-01,32700.000000000004,donor,insulated,jobs
Financial_Emp,1994-02-01,32700.000000000004,donor,insulated,jobs
Financial_Emp,1994-03-01,32600.0,donor,insulated,jobs
Financial_Emp,1994-04-01,31700.0,donor,insulated,jobs
Financial_Emp,1994-05-01,31700.0,donor,insulated,jobs
Financial_Emp,1994-06-01,31800.0,donor,insulated,jobs
Financial_Emp,1994-07-01,31800.0,donor,insulated,jobs
Financial_Emp,1994-08-01,31700.0,donor,insulated,jobs
Financial_Emp,1994-09-01,31900.0,donor,insulated,jobs
Financial_Emp,1994-10-01,31600.0,donor,insulated,jobs
Financial_Emp,1994-11-01,31500.0,donor,insulated,jobs
Financial_Emp,1994-12-01,31200.0,donor,insulated,jobs
Financial_Emp,1995-01-01,31100.0,donor,insulated,jobs
Financial_Emp,1995-02-01,31000.0,donor,insulated,jobs
Financial_Emp,1995-03-01,31000.0,donor,insulated,jobs
Financial_Emp,1995-04-01,30800.0,donor,insulated,jobs
Financial_Emp,1995-05-01,30800.0,donor,insulated,jobs
Financial_Emp,1995-06-01,30900.0,donor,insulated,jobs
Financial_Emp,1995-07-01,30700.0,donor,insulated,jobs
Financial_Emp,1995-08-01,31000.0,donor,insulated,jobs
Financial_Emp,1995-09-01,31000.0,donor,insulated,jobs
Financial_Emp,1995-10-01,31000.0,donor,insulated,jobs
Financial_Emp,1995-11-01,31000.0,donor,insulated,jobs
Financial_Emp,1995-12-01,30600.0,donor,insulated,jobs
Financial_Emp,1996-01-01,30800.0,donor,insulated,jobs
Financial_Emp,1996-02-01,30900.0,donor,insulated,jobs
Financial_Emp,1996-03-01,30900.0,donor,insulated,jobs
Financial_Emp,1996-04-01,30600.0,donor,insulated,jobs
Financial_Emp,1996-05-01,30700.0,donor,insulated,jobs
Financial_Emp,1996-06-01,30700.0,donor,insulated,jobs
Financial_Emp,1996-07-01,30700.0,donor,insulated,jobs
Financial_Emp,1996-08-01,30600.0,donor,insulated,jobs
Financial_Emp,1996-09-01,30800.0,donor,insulated,jobs
Financial_Emp,1996-10-01,30400.0,donor,insulated,jobs
Financial_Emp,1996-11-01,30600.0,donor,insulated,jobs
Financial_Emp,1996-12-01,30500.0,donor,insulated,jobs
Financial_Emp,1997-01-01,30600.0,donor,insulated,jobs
Financial_Emp,1997-02-01,30600.0,donor,insulated,jobs
Financial_Emp,1997-03-01,30700.0,donor,insulated,jobs
Financial_Emp,1997-04-01,30200.0,donor,insulated,jobs
Financial_Emp,1997-05-01,30200.0,donor,insulated,jobs
Financial_Emp,1997-06-01,30100.0,donor,insulated,jobs
Financial_Emp,1997-07-01,30200.0,donor,insulated,jobs
Financial_Emp,1997-08-01,30000.0,donor,insulated,jobs
Financial_Emp,1997-09-01,30200.0,donor,insulated,jobs
Financial_Emp,1997-10-01,29900.0,donor,insulated,jobs
Financial_Emp,1997-11-01,29900.0,donor,insulated,jobs
Financial_Emp,1997-12-01,30100.0,donor,insulated,jobs
Financial_Emp,1998-01-01,30200.0,donor,insulated,jobs
Financial_Emp,1998-02-01,29800.0,donor,insulated,jobs
Financial_Emp,1998-03-01,30000.0,donor,insulated,jobs
Financial_Emp,1998-04-01,30000.0,donor,insulated,jobs
Financial_Emp,1998-05-01,30000.0,donor,insulated,jobs
Financial_Emp,1998-06-01,30000.0,donor,insulated,jobs
Financial_Emp,1998-07-01,30500.0,donor,insulated,jobs
Financial_Emp,1998-08-01,30300.0,donor,insulated,jobs
Financial_Emp,1998-09-01,30300.0,donor,insulated,jobs
Financial_Emp,1998-10-01,30200.0,donor,insulated,jobs
Financial_Emp,1998-11-01,30400.0,donor,insulated,jobs
Financial_Emp,1998-12-01,30300.0,donor,insulated,jobs
Financial_Emp,1999-01-01,30000.0,donor,insulated,jobs
Financial_Emp,1999-02-01,30100.0,donor,insulated,jobs
Financial_Emp,1999-03-01,29900.0,donor,insulated,jobs
Financial_Emp,1999-04-01,29900.0,donor,insulated,jobs
Financial_Emp,1999-05-01,29800.0,donor,insulated,jobs
Financial_Emp,1999-06-01,29900.0,donor,insulated,jobs
Financial_Emp,1999-07-01,29600.0,donor,insulated,jobs
Financial_Emp,1999-08-01,29400.0,donor,insulated,jobs
Financial_Emp,1999-09-01,29400.0,donor,insulated,jobs
Financial_Emp,1999-10-01,29400.0,donor,insulated,jobs
Financial_Emp,1999-11-01,29200.0,donor,insulated,jobs
Financial_Emp,1999-12-01,29300.0,donor,insulated,jobs
Financial_Emp,2000-01-01,28900.0,donor,insulated,jobs
Financial_Emp,2000-02-01,29000.0,donor,insulated,jobs
Financial_Emp,2000-03-01,28800.0,donor,insulated,jobs
Financial_Emp,2000-04-01,28700.0,donor,insulated,jobs
Financial_Emp,2000-05-01,28700.0,donor,insulated,jobs
Financial_Emp,2000-06-01,28800.0,donor,insulated,jobs
Financial_Emp,2000-07-01,29000.0,donor,insulated,jobs
Financial_Emp,2000-08-01,28900.0,donor,insulated,jobs
Financial_Emp,2000-09-01,28800.0,donor,insulated,jobs
Financial_Emp,2000-10-01,28900.0,donor,insulated,jobs
Financial_Emp,2000-11-01,28700.0,donor,insulated,jobs
Financial_Emp,2000-12-01,28900.0,donor,insulated,jobs
Financial_Emp,2001-01-01,28600.0,donor,insulated,jobs
Financial_Emp,2001-02-01,28600.0,donor,insulated,jobs
Financial_Emp,2001-03-01,28700.0,donor,insulated,jobs
Financial_Emp,2001-04-01,28500.0,donor,insulated,jobs
Financial_Emp,2001-05-01,28500.0,donor,insulated,jobs
Financial_Emp,2001-06-01,28500.0,donor,insulated,jobs
Financial_Emp,2001-07-01,28400.0,donor,insulated,jobs
Financial_Emp,2001-08-01,28300.0,donor,insulated,jobs
Financial_Emp,2001-09-01,28300.0,donor,insulated,jobs
Financial_Emp,2001-10-01,28000.0,donor,insulated,jobs
Financial_Emp,2001-11-01,27900.0,donor,insulated,jobs
Financial_Emp,2001-12-01,27700.0,donor,insulated,jobs
Financial_Emp,2002-01-01,27800.0,donor,insulated,jobs
Financial_Emp,2002-02-01,27700.0,donor,insulated,jobs
Financial_Emp,2002-03-01,27900.0,donor,insulated,jobs
Financial_Emp,2002-04-01,27800.0,donor,insulated,jobs
Financial_Emp,2002-05-01,27900.0,donor,insulated,jobs
Financial_Emp,2002-06-01,28000.0,donor,insulated,jobs
Financial_Emp,2002-07-01,28100.0,donor,insulated,jobs
Financial_Emp,2002-08-01,28000.0,donor,insulated,jobs
Financial_Emp,2002-09-01,28100.0,donor,insulated,jobs
Financial_Emp,2002-10-01,28300.0,donor,insulated,jobs
Financial_Emp,2002-11-01,28400.0,donor,insulated,jobs
Financial_Emp,2002-12-01,28400.0,donor,insulated,jobs
Financial_Emp,2003-01-01,28300.0,donor,insulated,jobs
Financial_Emp,2003-02-01,28400.0,donor,insulated,jobs
Financial_Emp,2003-03-01,28400.0,donor,insulated,jobs
Financial_Emp,2003-04-01,28400.0,donor,insulated,jobs
Financial_Emp,2003-05-01,28600.0,donor,insulated,jobs
Financial_Emp,2003-06-01,28800.0,donor,insulated,jobs
Financial_Emp,2003-07-01,29000.0,donor,insulated,jobs
Financial_Emp,2003-08-01,29100.0,donor,insulated,jobs
Financial_Emp,2003-09-01,29000.0,donor,insulated,jobs
Financial_Emp,2003-10-01,29100.0,donor,insulated,jobs
Financial_Emp,2003-11-01,28900.0,donor,insulated,jobs
Financial_Emp,2003-12-01,28900.0,donor,insulated,jobs
Financial_Emp,2004-01-01,29200.0,donor,insulated,jobs
Financial_Emp,2004-02-01,29100.0,donor,insulated,jobs
Financial_Emp,2004-03-01,29000.0,donor,insulated,jobs
Financial_Emp,2004-04-01,29200.0,donor,insulated,jobs
Financial_Emp,2004-05-01,29100.0,donor,insulated,jobs
Financial_Emp,2004-06-01,29200.0,donor,insulated,jobs
Financial_Emp,2004-07-01,29300.0,donor,insulated,jobs
Financial_Emp,2004-08-01,29100.0,donor,insulated,jobs
Financial_Emp,2004-09-01,29100.0,donor,insulated,jobs
Financial_Emp,2004-10-01,29400.0,donor,insulated,jobs
Financial_Emp,2004-11-01,29500.0,donor,insulated,jobs
Financial_Emp,2004-12-01,29400.0,donor,insulated,jobs
Financial_Emp,2005-01-01,29400.0,donor,insulated,jobs
