Date,Florida,Tampa,Orlando,Phoenix
2022-02-01,46.64423459604182,42.322185586434294,45.65958562811435,37.24203619430628
2022-03-01,19.435673833508744,21.757114493712773,18.49115124977194,11.024623905396302
2022-04-01,10.086577920128114,12.900491608747245,13.645454545454546,9.121856866537717
2022-05-01,3.5031925043422953,3.5140562248995986,4.736620311841551,-3.3988240355657533
2022-06-01,-6.288968530610241,-3.69855877756555,-2.1553170077155315,-4.35748584533792
2022-07-01,-6.96654257463306,-4.047900151796256,-2.0298026580749093,-4.038648686222716
2022-08-01,-5.982221109302617,-4.102740906740218,-1.3928717738631708,-6.6648249188479864
2022-09-01,2.983698238933841,3.4274586173320354,6.784968684759916,-7.145916619074814
2022-10-01,-2.975585606712004,-0.31790886612504415,5.200581643999658,-3.817984538179845
2022-11-01,-6.778771615980918,-6.672917643381779,6.652560304697419,-5.242374727668846
2022-12-01,-6.414423119153234,-3.685360524399126,8.414653655415133,2.024604569420035
2023-01-01,-4.393832739163014,-1.0378510378510377,9.354229917124805,11.33161195130948
2023-02-01,-2.7682514618440206,-0.5626344530862155,11.658264314007923,10.263726095003085
2023-03-01,-2.0855188619864884,-0.1358880282647099,12.34891061667565,7.455844681137927
2023-04-01,1.2933287873622004,6.291291291291292,12.654987600991921,6.537152580828135
2023-05-01,0.9477888865253257,7.225994180407372,12.505029371529734,9.233966745843231
2023-06-01,5.346290863369656,11.720158672917417,13.182480500557128,1.1315099288122892
2023-07-01,6.779661016949152,13.27122517138337,13.228644248951738,2.7453821079319085
2023-08-01,6.253662174399404,10.731619629696207,10.976319069380972,6.992748261062602
2023-09-01,4.364655247118635,7.286763321408397,8.930951746201012,10.978703774890445
2023-10-01,10.932674490426189,17.08008504606662,13.310025205301242,10.329267432842135
2023-11-01,11.337410127165263,12.910247823174817,13.744940877708117,14.851271734444605
2023-12-01,11.5916183682568,9.815486993345433,11.590674339678325,11.644732308964377
2024-01-01,10.868326049781492,5.228254164096237,7.330982216552863,3.1210655357497847
2024-02-01,13.34974244461925,9.385921118322518,9.433201644763365,5.105252115532554
2024-03-01,11.901088540327418,9.443461695468772,7.270609196189954,10.112923462986197
2024-04-01,4.86491338299973,0.5509252719310637,0.617766100972804,11.007586849460935
2024-05-01,4.811519550456567,3.1659882406151065,-1.0228166797797011,14.412883935852133
2024-06-01,3.881443170798419,0.7585539057456424,-0.19689511548655814,14.130112625963248
2024-07-01,1.2507459124000477,-1.8156424581005588,-3.1585826314260816,11.653976311336717
2024-08-01,-2.225898631373139,-4.26948051948052,-8.84995507637017,7.510892869493049
2024-09-01,-2.917243288126211,-4.527904527904528,-12.22059063468755,5.084863179771389
