time,unit,cases,deaths,temp,mob
2020-03-14,Colorado,103.0,2.0,36.98032786885246,98.41
2020-03-15,Colorado,136.0,2.0,36.98032786885246,75.88
2020-03-16,Colorado,161.0,2.0,39.25737704918033,81.94
2020-03-17,Colorado,183.0,3.0,39.470491803278684,71.01
2020-03-18,Colorado,216.0,3.0,41.27213114754098,70.73
2020-03-19,Colorado,278.0,5.0,31.685245901639345,51.78
2020-03-20,Colorado,364.0,5.0,25.940983606557378,58.73
2020-03-21,Colorado,475.0,6.0,32.4,55.57
2020-03-22,Colorado,591.0,7.0,35.43114754098361,46.11
2020-03-23,Colorado,721.0,10.0,37.48196721311476,55.57
2020-03-24,Colorado,912.0,11.0,41.290163934426225,56.2
2020-03-25,Colorado,1086.0,19.0,44.34590163934426,53.79
2020-03-26,Colorado,1432.0,24.0,42.937704918032786,44.99
2020-03-27,Colorado,1735.0,31.0,33.204918032786885,47.2
2020-03-28,Colorado,2061.0,44.0,29.842622950819674,42.94
2020-03-29,Colorado,2315.0,47.0,34.83606557377049,36.75
2020-03-30,Colorado,2628.0,51.0,37.6672131147541,46.52
2020-03-31,Colorado,2990.0,69.0,43.6983606557377,50.46
2020-04-01,Colorado,3346.0,80.0,46.709836065573775,50.38
2020-04-02,Colorado,3728.0,96.0,31.465573770491805,44.42
2020-04-03,Colorado,4182.0,110.0,29.198360655737705,50.54
2020-04-04,Colorado,4574.0,126.0,38.2655737704918,48.83
2020-04-05,Colorado,4950.0,140.0,45.718032786885246,41.54
2020-04-06,Colorado,5172.0,150.0,48.82950819672131,51.38
2020-04-07,Colorado,5429.0,179.0,49.64426229508197,52.34
2020-04-08,Colorado,5655.0,192.0,48.42295081967213,52.63
2020-04-09,Colorado,6202.0,227.0,44.31803278688525,53.16
2020-04-10,Colorado,6510.0,253.0,46.998360655737706,60.71
2020-04-11,Colorado,6893.0,274.0,47.22295081967213,54.8
2020-04-12,Colorado,7303.0,290.0,27.942622950819672,28.37
2020-04-13,Colorado,7691.0,308.0,22.398360655737704,42.02
2020-04-14,Colorado,7941.0,329.0,25.77704918032787,49.71
2020-04-15,Colorado,8280.0,355.0,35.03770491803279,56.59
2020-04-16,Colorado,8675.0,374.0,29.886885245901638,44.83
2020-04-17,Colorado,9047.0,389.0,33.768852459016394,60.96
2020-04-18,Colorado,9433.0,409.0,41.45245901639344,56.55
2020-04-19,Colorado,9730.0,421.0,41.783606557377055,48.93
2020-04-20,Colorado,10106.0,448.0,43.8311475409836,59.37
2020-04-21,Colorado,10447.0,484.0,44.90491803278688,58.6
2020-04-22,Colorado,10878.0,526.0,46.881967213114756,61.01
2020-04-23,Colorado,11262.0,557.0,47.10327868852459,62.72
2020-04-24,Colorado,12255.0,672.0,42.90491803278688,69.62
2020-04-25,Colorado,12967.0,670.0,45.72295081967213,66.93
2020-04-26,Colorado,13440.0,678.0,51.92950819672131,55.48
2020-04-27,Colorado,13804.0,705.0,55.81311475409836,67.3
2020-04-28,Colorado,14239.0,734.0,54.27049180327869,67.84
2020-04-29,Colorado,14680.0,764.0,53.326229508196725,70.94
2020-04-30,Colorado,15207.0,775.0,60.334426229508196,72.65
2020-05-01,Colorado,15661.0,818.0,61.99016393442623,85.85
2020-05-02,Colorado,16118.0,830.0,53.7672131147541,74.45
2020-05-03,Colorado,16527.0,840.0,56.56065573770491,66.67
2020-05-04,Colorado,16799.0,849.0,50.8672131147541,73.27
2020-05-05,Colorado,17256.0,901.0,49.62950819672131,77.64
2020-05-06,Colorado,17720.0,919.0,52.46557377049181,76.96
2020-05-07,Colorado,18264.0,942.0,51.62131147540984,80.01
2020-05-08,Colorado,18719.0,958.0,44.97704918032787,91.78
2020-05-09,Colorado,19267.0,965.0,47.49672131147541,88.72
2020-05-10,Colorado,19595.0,969.0,48.85573770491803,67.97
2020-05-11,Colorado,19793.0,986.0,43.752459016393445,74.90666666666667
2020-05-12,Colorado,20103.0,1009.0,49.65901639344262,81.84333333333333
2020-05-13,Colorado,20442.0,1062.0,55.699999999999996,88.78
2020-05-14,Colorado,20813.0,1091.0,53.64426229508197,90.71
2020-05-15,Colorado,21207.0,1150.0,52.68524590163935,104.48
2020-05-16,Colorado,21604.0,1192.0,53.50327868852459,102.79
2020-05-17,Colorado,21909.0,1215.0,57.99016393442623,88.63
2020-05-18,Colorado,22174.0,1224.0,62.38852459016393,97.85
2020-05-19,Colorado,22454.0,1257.0,63.527868852459015,100.85
2020-05-20,Colorado,22769.0,1299.0,58.7016393442623,103.36
2020-05-21,Colorado,23161.0,1310.0,53.470491803278684,108.17
2020-05-22,Colorado,23456.0,1324.0,57.57049180327869,125.92
2020-05-23,Colorado,23932.0,1327.0,57.178688524590164,112.25
2020-05-24,Colorado,24140.0,1332.0,47.13770491803279,84.5
2020-05-25,Colorado,24256.0,1333.0,47.75409836065574,92.59
2020-05-26,Colorado,24553.0,1352.0,55.68688524590164,106.13
2020-05-27,Colorado,24775.0,1393.0,60.37213114754098,107.24
2020-05-28,Colorado,25116.0,1422.0,60.74590163934426,111.89
2020-05-29,Colorado,25602.0,1437.0,65.44098360655738,125.48
2020-05-30,Colorado,26084.0,1443.0,64.47049180327869,115.31
2020-05-31,Colorado,26364.0,1445.0,64.88032786885246,97.42
2020-06-01,Colorado,26563.0,1458.0,67.3360655737705,109.44
2020-06-02,Colorado,26774.0,1474.0,66.74590163934427,109.92
2020-06-03,Colorado,27046.0,1494.0,65.78688524590164,114.53
2020-06-04,Colorado,27346.0,1512.0,67.20491803278688,118.01
2020-06-05,Colorado,27601.0,1524.0,70.35737704918033,134.89
2020-06-06,Colorado,27834.0,1527.0,65.1327868852459,120.2
2020-06-07,Colorado,27987.0,1527.0,65.94426229508197,109.07
2020-06-08,Colorado,28169.0,1543.0,56.77049180327869,116.03
2020-06-09,Colorado,28333.0,1553.0,46.15901639344262,113.46
2020-06-10,Colorado,28484.0,1573.0,55.529508196721316,123.44
2020-06-11,Colorado,28632.0,1583.0,62.04262295081967,128.55
2020-06-12,Colorado,28807.0,1595.0,66.58524590163934,146.58
2020-06-13,Colorado,29002.0,1598.0,66.76065573770492,133.53
2020-06-14,Colorado,29115.0,1599.0,67.81639344262295,117.16
2020-06-15,Colorado,29284.0,1605.0,68.57213114754097,117.16
2020-06-16,Colorado,29427.0,1617.0,69.8377049180328,117.16
2020-06-17,Colorado,29658.0,1631.0,68.3344262295082,117.16
2020-06-18,Colorado,29886.0,1638.0,58.94426229508196,117.16
2020-06-19,Colorado,30172.0,1643.0,55.80491803278689,117.16
2020-06-20,Colorado,30334.0,1647.0,61.99016393442623,117.16
2020-06-21,Colorado,30524.0,1647.0,64.93770491803278,117.16
2020-06-22,Colorado,30689.0,1651.0,64.78688524590164,117.16
2020-06-23,Colorado,30877.0,1665.0,65.05901639344262,117.16
2020-06-24,Colorado,31139.0,1667.0,68.30655737704917,117.16
2020-06-25,Colorado,31463.0,1669.0,68.77377049180328,117.16
2020-06-26,Colorado,31780.0,1673.0,65.05573770491803,117.16
2020-06-27,Colorado,32006.0,1674.0,66.4032786885246,117.16
2020-06-28,Colorado,32290.0,1676.0,69.28524590163934,117.16
2020-06-29,Colorado,32495.0,1682.0,69.1311475409836,117.16
2020-06-30,Colorado,32698.0,1690.0,61.68688524590164,117.16
2020-02-15,Connecticut,0.0,0.0,40.25,125.78
2020-02-16,Connecticut,0.0,0.0,40.25,99.94
2020-02-17,Connecticut,0.0,0.0,40.25,114.81
2020-02-18,Connecticut,0.0,0.0,40.25,108.16
2020-02-19,Connecticut,0.0,0.0,40.25,111.61
2020-02-20,Connecticut,0.0,0.0,40.25,114.62
2020-02-21,Connecticut,0.0,0.0,40.25,137.07
2020-02-22,Connecticut,0.0,0.0,40.25,134.49
2020-02-23,Connecticut,0.0,0.0,40.25,105.14
2020-02-24,Connecticut,0.0,0.0,40.25,103.36
2020-02-25,Connecticut,0.0,0.0,40.25,105.81
2020-02-26,Connecticut,0.0,0.0,40.25,111.97
2020-02-27,Connecticut,0.0,0.0,40.25,114.15
2020-02-28,Connecticut,0.0,0.0,40.25,135.71
2020-02-29,Connecticut,0.0,0.0,40.25,135.21
2020-03-01,Connecticut,0.0,0.0,40.25,101.92
2020-03-02,Connecticut,0.0,0.0,40.25,104.6
2020-03-03,Connecticut,0.0,0.0,40.25,109.54
2020-03-04,Connecticut,0.0,0.0,40.25,110.82
2020-03-05,Connecticut,0.0,0.0,40.25,118.85
2020-03-06,Connecticut,0.0,0.0,40.25,133.63
2020-03-07,Connecticut,0.0,0.0,40.25,131.02
2020-03-08,Connecticut,1.0,0.0,40.25,100.4
2020-03-09,Connecticut,2.0,0.0,40.25,107.2
2020-03-10,Connecticut,2.0,0.0,40.25,105.29
2020-03-11,Connecticut,3.0,0.0,40.25,104.86
2020-03-12,Connecticut,6.0,0.0,40.25,100.15
2020-03-13,Connecticut,11.0,0.0,40.25,106.42
2020-03-14,Connecticut,20.0,0.0,40.25,97.24
2020-03-15,Connecticut,26.0,0.0,40.25,72.79
2020-03-16,Connecticut,41.0,0.0,32.7875,77.84
2020-03-17,Connecticut,68.0,0.0,39.5375,67.75
2020-03-18,Connecticut,96.0,1.0,42.5125,69.93
2020-03-19,Connecticut,159.0,4.0,41.5625,62.74
2020-03-20,Connecticut,194.0,4.0,52.2125,70.69
2020-03-21,Connecticut,223.0,5.0,41.5875,63.82
2020-03-22,Connecticut,327.0,8.0,32.6625,47.94
2020-03-23,Connecticut,415.0,10.0,32.9125,46.34
2020-03-24,Connecticut,618.0,12.0,39.275,54.32
2020-03-25,Connecticut,875.0,19.0,37.125,50.94
2020-03-26,Connecticut,1012.0,21.0,43.6625,58.36
2020-03-27,Connecticut,1291.0,27.0,51.4625,66.23
2020-03-28,Connecticut,1524.0,33.0,42.7125,53.21
2020-03-29,Connecticut,1993.0,34.0,43.5875,38.06
2020-03-30,Connecticut,2571.0,36.0,40.8375,50.2
2020-03-31,Connecticut,3128.0,69.0,39.5625,53.02
2020-04-01,Connecticut,3557.0,85.0,40.7875,55.3
2020-04-02,Connecticut,3824.0,112.0,43.6,53.67
2020-04-03,Connecticut,4915.0,132.0,44.65,56.79
2020-04-04,Connecticut,5276.0,165.0,47.45,58.48
2020-04-05,Connecticut,5675.0,189.0,48.025,45.8
2020-04-06,Connecticut,6906.0,206.0,50.925,57.29
2020-04-07,Connecticut,7781.0,277.0,53.2375,58.07
2020-04-08,Connecticut,8781.0,335.0,47.3,54.1
2020-04-09,Connecticut,9784.0,380.0,43.925,52.59
2020-04-10,Connecticut,10538.0,448.0,41.0375,63.59
2020-04-11,Connecticut,11510.0,494.0,41.7625,63.24
2020-04-12,Connecticut,12035.0,554.0,46.6625,39.65
2020-04-13,Connecticut,13381.0,602.0,56.075,46.19
2020-04-14,Connecticut,13989.0,671.0,49.0375,64.81
2020-04-15,Connecticut,14755.0,868.0,42.4125,66.02
2020-04-16,Connecticut,15884.0,971.0,39.0625,65.14
2020-04-17,Connecticut,16809.0,1036.0,39.2125,72.44
2020-04-18,Connecticut,17550.0,1086.0,36.275,59.87
2020-04-19,Connecticut,17962.0,1127.0,46.45,63.21
2020-04-20,Connecticut,19815.0,1331.0,46.475,64.52
2020-04-21,Connecticut,20360.0,1423.0,41.075,58.43
2020-04-22,Connecticut,22469.0,1544.0,37.9375,67.09
2020-04-23,Connecticut,23100.0,1639.0,39.75,67.28
2020-04-24,Connecticut,23921.0,1764.0,41.3625,69.62
2020-04-25,Connecticut,24582.0,1862.0,49.1875,83.7
2020-04-26,Connecticut,25269.0,1925.0,43.8,50.57
2020-04-27,Connecticut,25997.0,2012.0,40.1875,62.11
2020-04-28,Connecticut,26312.0,2089.0,47.0125,76.22
2020-04-29,Connecticut,26767.0,2168.0,47.425,73.59
2020-04-30,Connecticut,27700.0,2257.0,47.6875,66.68
2020-05-01,Connecticut,28764.0,2339.0,56.8125,80.66
2020-05-02,Connecticut,29287.0,2436.0,58.375,91.25
2020-05-03,Connecticut,29287.0,2436.0,63.7,78.02
2020-05-04,Connecticut,29973.0,2556.0,57.45,75.87
2020-05-05,Connecticut,30621.0,2633.0,48.825,83.16
2020-05-06,Connecticut,30995.0,2718.0,45.825,77.63
2020-05-07,Connecticut,31784.0,2797.0,52.1125,85.85
2020-05-08,Connecticut,32411.0,2874.0,45.6125,88.65
2020-05-09,Connecticut,32984.0,2932.0,36.8875,89.4
2020-05-10,Connecticut,33554.0,2967.0,48.0125,72.64
2020-05-11,Connecticut,33765.0,3008.0,48.325,79.19
2020-05-12,Connecticut,34333.0,3041.0,46.6125,85.74000000000001
2020-05-13,Connecticut,34855.0,3125.0,47.0875,92.29
2020-05-14,Connecticut,35464.0,3219.0,54.2125,98.57
2020-05-15,Connecticut,36085.0,3285.0,64.9625,106.99
2020-05-16,Connecticut,36703.0,3339.0,63.8375,111.91
2020-05-17,Connecticut,37419.0,3408.0,57.175,86.62
2020-05-18,Connecticut,38116.0,3449.0,58.4875,91.73
2020-05-19,Connecticut,38430.0,3472.0,56.0125,99.46
2020-05-20,Connecticut,39017.0,3529.0,53.7125,106.78
2020-05-21,Connecticut,39208.0,3582.0,54.762499999999996,113.5
2020-05-22,Connecticut,39640.0,3637.0,64.9125,128.11
2020-05-23,Connecticut,40022.0,3675.0,59.6625,100.73
2020-05-24,Connecticut,40468.0,3693.0,57.1,103.3
2020-05-25,Connecticut,40873.0,3742.0,60.15,88.51
2020-05-26,Connecticut,41303.0,3769.0,67.2125,110.33
2020-05-27,Connecticut,41288.0,3803.0,67.475,114.33
2020-05-28,Connecticut,41559.0,3826.0,67.725,106.92
2020-05-29,Connecticut,41762.0,3868.0,68.4875,121.79
2020-05-30,Connecticut,42022.0,3912.0,69.4375,127.51
2020-05-31,Connecticut,42201.0,3944.0,57.775,109.24
2020-06-01,Connecticut,42740.0,3964.0,52.9625,109.79
2020-06-02,Connecticut,42979.0,3972.0,58.5625,111.43
2020-06-03,Connecticut,43091.0,3989.0,67.9875,113.14
2020-06-04,Connecticut,43239.0,4007.0,72.7,126.36
2020-06-05,Connecticut,43460.0,4038.0,69.725,131.11
2020-06-06,Connecticut,43818.0,4055.0,72.375,136.55
2020-06-07,Connecticut,43968.0,4071.0,62.5375,115.88
2020-06-08,Connecticut,44092.0,4084.0,64.25,120.73
2020-06-09,Connecticut,44179.0,4097.0,70.8375,128.87
2020-06-10,Connecticut,44347.0,4120.0,70.8125,129.21
2020-06-11,Connecticut,44461.0,4146.0,68.425,118.48
2020-06-12,Connecticut,44689.0,4159.0,72.1,155.55
2020-06-13,Connecticut,44994.0,4186.0,61.9875,147.2
2020-06-14,Connecticut,45088.0,4201.0,59.95,118.77
2020-06-15,Connecticut,45235.0,4204.0,61.875,118.77
2020-06-16,Connecticut,45349.0,4210.0,64.0625,118.77
2020-06-17,Connecticut,45429.0,4219.0,66.4875,118.77
2020-06-18,Connecticut,45440.0,4226.0,70.525,118.77
2020-06-19,Connecticut,45557.0,4238.0,72.95,118.77
2020-06-20,Connecticut,45715.0,4251.0,74.7375,118.77
2020-06-21,Connecticut,45755.0,4260.0,75.8625,118.77
2020-06-22,Connecticut,45782.0,4263.0,76.3,118.77
2020-06-23,Connecticut,45899.0,4277.0,74.0625,118.77
2020-06-24,Connecticut,45913.0,4287.0,75.3125,118.77
2020-06-25,Connecticut,45994.0,4298.0,72.1,118.77
2020-06-26,Connecticut,46059.0,4307.0,72.575,118.77
2020-06-27,Connecticut,46206.0,4311.0,67.7,118.77
2020-06-28,Connecticut,46303.0,4316.0,71.7125,118.77
2020-06-29,Connecticut,46362.0,4320.0,69.2375,118.77
2020-06-30,Connecticut,46514.0,4322.0,66.9875,118.77
2020-02-15,Florida,0.0,0.0,72.6776119402985,128.4
2020-02-16,Florida,0.0,0.0,72.6776119402985,99.36
2020-02-17,Florida,0.0,0.0,72.6776119402985,112.63
2020-02-18,Florida,0.0,0.0,72.6776119402985,113.95
2020-02-19,Florida,0.0,0.0,72.6776119402985,113.83
2020-02-20,Florida,0.0,0.0,72.6776119402985,118.75
2020-02-21,Florida,0.0,0.0,72.6776119402985,132.84
2020-02-22,Florida,0.0,0.0,72.6776119402985,126.69
2020-02-23,Florida,0.0,0.0,72.6776119402985,96.35
2020-02-24,Florida,0.0,0.0,72.6776119402985,107.78
2020-02-25,Florida,0.0,0.0,72.6776119402985,111.31
2020-02-26,Florida,0.0,0.0,72.6776119402985,116.43
2020-02-27,Florida,0.0,0.0,72.6776119402985,121.17
2020-02-28,Florida,0.0,0.0,72.6776119402985,139.23
2020-02-29,Florida,0.0,0.0,72.6776119402985,132.22
2020-03-01,Florida,2.0,0.0,72.6776119402985,100.16
2020-03-02,Florida,2.0,0.0,72.6776119402985,110.05
2020-03-03,Florida,3.0,0.0,72.6776119402985,113.53
2020-03-04,Florida,3.0,0.0,72.6776119402985,117.34
2020-03-05,Florida,4.0,0.0,72.6776119402985,121.91
2020-03-06,Florida,7.0,2.0,72.6776119402985,137.29
2020-03-07,Florida,12.0,2.0,72.6776119402985,135.33
2020-03-08,Florida,13.0,2.0,72.6776119402985,99.37
2020-03-09,Florida,14.0,2.0,72.6776119402985,114.21
2020-03-10,Florida,23.0,2.0,72.6776119402985,115.54
2020-03-11,Florida,26.0,2.0,72.6776119402985,116.13
2020-03-12,Florida,46.0,2.0,72.6776119402985,115.78
2020-03-13,Florida,70.0,2.0,72.6776119402985,123.96
2020-03-14,Florida,70.0,3.0,72.6776119402985,111.1
2020-03-15,Florida,109.0,3.0,72.6776119402985,83.92
2020-03-16,Florida,141.0,4.0,71.66865671641791,91.69
2020-03-17,Florida,210.0,6.0,72.5268656716418,84.54
2020-03-18,Florida,326.0,7.0,73.41641791044776,77.58
2020-03-19,Florida,434.0,8.0,73.46716417910449,74.05
2020-03-20,Florida,564.0,9.0,73.77313432835821,75.3
2020-03-21,Florida,764.0,11.0,73.18507462686567,59.77
2020-03-22,Florida,1000.0,13.0,72.96119402985074,44.55
2020-03-23,Florida,1222.0,18.0,73.65223880597014,55.2
2020-03-24,Florida,1467.0,20.0,74.01194029850747,54.61
2020-03-25,Florida,1971.0,23.0,75.92537313432835,54.37
2020-03-26,Florida,2478.0,29.0,75.2641791044776,54.09
2020-03-27,Florida,3198.0,46.0,75.72388059701493,56.35
2020-03-28,Florida,4038.0,56.0,75.64179104477611,47.01
2020-03-29,Florida,4943.0,60.0,76.14328358208955,37.27
2020-03-30,Florida,5695.0,72.0,75.75671641791044,49.17
2020-03-31,Florida,6742.0,85.0,73.91194029850747,49.6
2020-04-01,Florida,7769.0,100.0,64.02388059701494,50.45
2020-04-02,Florida,9000.0,144.0,63.116417910447765,50.53
2020-04-03,Florida,10260.0,169.0,66.3955223880597,50.2
2020-04-04,Florida,11537.0,194.0,70.31641791044775,41.96
2020-04-05,Florida,12342.0,220.0,67.76865671641791,31.69
2020-04-06,Florida,13621.0,253.0,70.33432835820895,45.33
2020-04-07,Florida,14739.0,295.0,73.34776119402986,47.16
2020-04-08,Florida,15690.0,322.0,76.50298507462686,47.94
2020-04-09,Florida,16819.0,370.0,78.79701492537313,49.64
2020-04-10,Florida,17960.0,418.0,71.58507462686566,54.42
2020-04-11,Florida,18978.0,445.0,68.01492537313433,46.88
2020-04-12,Florida,19855.0,460.0,77.85373134328358,31.8
2020-04-13,Florida,21011.0,498.0,79.75820895522388,49.15
2020-04-14,Florida,21620.0,570.0,76.35820895522389,50.24
2020-04-15,Florida,22526.0,613.0,71.19850746268656,53.19
2020-04-16,Florida,23332.0,667.0,66.01492537313433,53.06
2020-04-17,Florida,24745.0,725.0,71.18059701492538,60.61
2020-04-18,Florida,25484.0,747.0,74.16716417910447,52.0
2020-04-19,Florida,26306.0,773.0,77.54925373134328,43.44
2020-04-20,Florida,27050.0,822.0,75.0910447761194,54.44
2020-04-21,Florida,27861.0,866.0,72.59701492537313,56.36
2020-04-22,Florida,28301.0,926.0,71.43283582089552,57.37
2020-04-23,Florida,29640.0,986.0,75.25522388059701,58.44
2020-04-24,Florida,30525.0,1045.0,72.6,60.98
2020-04-25,Florida,30831.0,1054.0,75.54029850746268,59.15
2020-04-26,Florida,31520.0,1073.0,73.2134328358209,45.61
2020-04-27,Florida,32130.0,1087.0,66.62537313432836,59.74
2020-04-28,Florida,32838.0,1170.0,68.7641791044776,61.18
2020-04-29,Florida,33185.0,1216.0,73.56417910447762,62.66
2020-04-30,Florida,33683.0,1267.0,69.6044776119403,62.59
2020-05-01,Florida,34720.0,1313.0,67.41940298507463,75.94
2020-05-02,Florida,35455.0,1363.0,70.48955223880597,69.3
2020-05-03,Florida,36070.0,1378.0,72.41940298507463,56.08
2020-05-04,Florida,36889.0,1398.0,74.34328358208955,69.01
2020-05-05,Florida,37431.0,1470.0,76.01641791044777,72.88
2020-05-06,Florida,37994.0,1538.0,75.22686567164179,73.4
2020-05-07,Florida,38820.0,1599.0,65.79552238805971,75.98
2020-05-08,Florida,39191.0,1668.0,68.32388059701492,86.98
2020-05-09,Florida,39993.0,1714.0,71.3492537313433,82.67
2020-05-10,Florida,40588.0,1720.0,69.68358208955225,57.0
2020-05-11,Florida,40974.0,1734.0,71.94179104477612,64.91
2020-05-12,Florida,41915.0,1778.0,70.52835820895523,72.82000000000001
2020-05-13,Florida,42394.0,1826.0,73.22089552238806,80.73
2020-05-14,Florida,43202.0,1874.0,74.40298507462687,82.75
2020-05-15,Florida,44130.0,1916.0,75.13880597014925,93.16
2020-05-16,Florida,44803.0,1963.0,77.08805970149253,90.39
2020-05-17,Florida,45580.0,1972.0,78.0268656716418,73.44
2020-05-18,Florida,46434.0,1996.0,75.27462686567164,81.06
2020-05-19,Florida,46936.0,2051.0,77.56119402985075,87.68
2020-05-20,Florida,47463.0,2095.0,76.44477611940299,89.41
2020-05-21,Florida,48667.0,2143.0,78.0,92.92
2020-05-22,Florida,49443.0,2189.0,79.60298507462686,110.04
2020-05-23,Florida,50119.0,2232.0,79.07313432835821,105.04
2020-05-24,Florida,50859.0,2236.0,77.66417910447761,80.96
2020-05-25,Florida,51738.0,2251.0,75.48059701492537,75.09
2020-05-26,Florida,52247.0,2258.0,76.83880597014925,91.33
2020-05-27,Florida,52626.0,2318.0,78.37014925373134,96.57
2020-05-28,Florida,53277.0,2363.0,78.66119402985075,97.45
2020-05-29,Florida,54489.0,2412.0,78.47164179104477,111.08
2020-05-30,Florida,55416.0,2446.0,79.8865671641791,110.65
2020-05-31,Florida,56155.0,2450.0,81.46119402985074,83.91
2020-06-01,Florida,56822.0,2459.0,80.22388059701493,94.14
2020-06-02,Florida,57439.0,2529.0,78.20447761194029,94.98
2020-06-03,Florida,58756.0,2565.0,76.00746268656717,94.19
2020-06-04,Florida,60175.0,2606.0,75.90149253731343,97.0
2020-06-05,Florida,61480.0,2659.0,77.56716417910448,113.05
2020-06-06,Florida,62750.0,2687.0,76.61641791044777,104.44
2020-06-07,Florida,63930.0,2699.0,78.60597014925374,81.93
2020-06-08,Florida,64896.0,2711.0,81.59701492537313,98.53
2020-06-09,Florida,65992.0,2764.0,81.26567164179104,101.99
2020-06-10,Florida,67363.0,2800.0,81.05373134328359,104.38
2020-06-11,Florida,69061.0,2847.0,80.43432835820896,108.31
2020-06-12,Florida,70963.0,2876.0,79.81343283582089,126.06
2020-06-13,Florida,73544.0,2924.0,78.33582089552239,121.73
2020-06-14,Florida,75560.0,2930.0,78.5910447761194,94.63
2020-06-15,Florida,77318.0,2937.0,78.48955223880597,94.63
2020-06-16,Florida,80101.0,2992.0,76.08955223880596,94.63
2020-06-17,Florida,82711.0,3017.0,76.18805970149255,94.63
2020-06-18,Florida,85918.0,3060.0,78.24179104477612,94.63
2020-06-19,Florida,89740.0,3103.0,78.89253731343284,94.63
2020-06-20,Florida,93789.0,3143.0,80.56865671641792,94.63
2020-06-21,Florida,97283.0,3160.0,81.43432835820896,94.63
2020-06-22,Florida,100209.0,3172.0,80.9731343283582,94.63
